Flow Duration,Total Backward Packets,FIN Flag Count,PortScan_Predicted,Ground_Label
7025069,0,0,0,0
869784,5,0,0,0
7022846,0,0,0,0
870632,4,0,0,0
7020829,0,0,0,0
870696,4,0,0,0
7018819,0,0,0,0
869373,4,0,0,0
7023823,0,0,0,0
870394,5,0,0,0
7019832,0,0,0,0
871151,5,0,0,0
361024,5,0,0,0
361189,6,0,0,0
551839,6,0,0,0
551720,6,0,0,0
551861,5,0,0,0
360959,4,0,0,0
491775,6,0,0,0
492003,5,0,0,0
491756,6,0,0,0
275194,6,0,0,0
228265,6,0,0,0
183294,5,0,0,0
182428,6,0,0,0
183171,6,0,0,0
183180,4,0,0,0
183093,4,0,0,0
183084,4,0,0,0
183182,6,0,0,0
183101,5,0,0,0
170669,6,0,0,0
8066808,0,0,0,0
8065823,0,0,0,0
8067817,0,0,0,0
8059849,0,0,0,0
8058799,0,0,0,0
8057802,0,0,0,0
8051804,0,0,0,0
8050806,0,0,0,0
8049820,0,0,0,0
8047783,0,0,0,0
8049805,0,0,0,0
8047794,0,0,0,0
389851,6,0,0,0
7646826,0,0,0,0
389856,6,0,0,0
7648837,0,0,0,0
389852,4,0,0,0
7647853,0,0,0,0
391228,5,0,0,0
7644814,0,0,0,0
391184,5,0,0,0
7644793,0,0,0,0
391040,4,0,0,0
7643790,0,0,0,0
391224,5,0,0,0
7642821,0,0,0,0
391175,5,0,0,0
7641788,0,0,0,0
390044,4,0,0,0
7640800,0,0,0,0
390003,4,0,0,0
7639831,0,0,0,0
377090,4,0,0,0
7638780,0,0,0,0
377465,4,0,0,0
7636818,0,0,0,0
378955,5,0,0,0
7633827,0,0,0,0
379075,5,0,0,0
7631822,0,0,0,0
377315,6,0,0,0
7638818,0,0,0,0
377607,6,0,0,0
7635817,0,0,0,0
378954,4,0,0,0
7632824,0,0,0,0
379031,4,0,0,0
7631827,0,0,0,0
363414,5,0,0,0
363453,5,0,0,0
895927,4,0,0,0
6742846,0,0,0,0
895778,6,0,0,0
6742858,0,0,0,0
896353,5,0,0,0
6741076,0,0,0,0
935719,6,0,0,0
6683810,0,0,0,0
939487,6,0,0,0
6680096,0,0,0,0
943267,5,0,0,0
6676250,0,0,0,0
935824,6,0,0,0
6682603,0,0,0,0
940863,5,0,0,0
6677592,0,0,0,0
944810,5,0,0,0
6673531,0,0,0,0
952935,5,0,0,0
6665514,0,0,0,0
953232,4,0,0,0
6664153,0,0,0,0
956632,6,0,0,0
6661491,0,0,0,0
976671,6,0,0,0
6641347,0,0,0,0
980694,6,0,0,0
6637305,0,0,0,0
1536598,6,0,0,0
6068622,0,0,0,0
1537410,5,0,0,0
6065849,0,0,0,0
1537348,5,0,0,0
6064835,0,0,0,0
1537534,5,0,0,0
6063868,0,0,0,0
1536424,6,0,0,0
6067822,0,0,0,0
1537553,5,0,0,0
6062830,0,0,0,0
654668,5,0,0,0
654703,4,0,0,0
654484,5,0,0,0
608612,5,0,0,0
608611,5,0,0,0
592914,5,0,0,0
593030,5,0,0,0
593111,5,0,0,0
592706,4,0,0,0
592892,4,0,0,0
563460,6,0,0,0
563430,5,0,0,0
330897,6,0,0,0
5718509,0,0,0,0
330669,6,0,0,0
5719483,0,0,0,0
357413,6,0,0,0
5690877,0,0,0,0
357675,6,0,0,0
5690841,0,0,0,0
332872,4,0,0,0
5716176,0,0,0,0
391477,6,0,0,0
5650838,0,0,0,0
382279,6,0,0,0
5628788,0,0,0,0
404562,6,0,0,0
5613201,0,0,0,0
384366,6,0,0,0
5627772,0,0,0,0
404929,6,0,0,0
5612202,0,0,0,0
1220958,6,0,0,0
4794775,0,0,0,0
1220968,6,0,0,0
4794796,0,0,0,0
1137470,6,0,0,0
4875793,0,0,0,0
1207696,5,0,0,0
4778977,0,0,0,0
1207482,5,0,0,0
4779882,0,0,0,0
1208100,5,0,0,0
4776872,0,0,0,0
1207499,5,0,0,0
4779881,0,0,0,0
1207961,5,0,0,0
4788883,0,0,0,0
1208237,5,0,0,0
4785879,0,0,0,0
1208198,5,0,0,0
4784903,0,0,0,0
913368,6,0,0,0
4778881,0,0,0,0
913442,6,0,0,0
4777924,0,0,0,0
899022,5,0,0,0
883333,5,0,0,0
883415,5,0,0,0
952956,6,0,0,0
4683137,0,0,0,0
1541731,6,0,0,0
4053973,0,0,0,0
1541588,6,0,0,0
4054934,0,0,0,0
1528016,6,0,0,0
4054937,0,0,0,0
1525882,4,0,0,0
4055901,0,0,0,0
793613,5,0,0,0
4060914,0,0,0,0
716194,4,0,0,0
4048940,0,0,0,0
715272,5,0,0,0
4048947,0,0,0,0
700550,5,0,0,0
4047009,0,0,0,0
700879,4,0,0,0
700837,4,0,0,0
700357,6,0,0,0
4048920,0,0,0,0
700483,6,0,0,0
4045930,0,0,0,0
700601,5,0,0,0
700746,5,0,0,0
700857,4,0,0,0
700880,5,0,0,0
686792,6,0,0,0
686722,5,0,0,0
686457,5,0,0,0
610353,6,0,0,0
34822,5,0,0,0
3998935,0,0,0,0
34765,5,0,0,0
3999913,0,0,0,0
34764,6,0,0,0
4000909,0,0,0,0
34822,6,0,0,0
3999897,0,0,0,0
34616,5,0,0,0
3995970,0,0,0,0
19724,4,0,0,0
3992942,0,0,0,0
18611,4,0,0,0
3996924,0,0,0,0
19851,4,0,0,0
3993919,0,0,0,0
19708,5,0,0,0
3991931,0,0,0,0
19802,6,0,0,0
3990920,0,0,0,0
19800,4,0,0,0
3989921,0,0,0,0
20542,5,0,0,0
3981896,0,0,0,0
20903,5,0,0,0
3978937,0,0,0,0
20873,5,0,0,0
3977926,0,0,0,0
20229,5,0,0,0
3982924,0,0,0,0
20541,4,0,0,0
3981043,0,0,0,0
9661,7,0,0,0
9694,4,0,0,0
9695,6,0,0,0
3642870,0,0,0,0
337905,4,0,0,0
3634503,0,0,0,0
352251,7,0,0,0
3630024,0,0,0,0
338246,6,0,0,0
3632551,0,0,0,0
354202,6,0,0,0
3628124,0,0,0,0
376082,6,0,0,0
3605399,0,0,0,0
376334,6,0,0,0
3604387,0,0,0,0
355637,4,0,0,0
3624628,0,0,0,0
1177246,7,0,0,0
2785942,0,0,0,0
1177240,5,0,0,0
2783892,0,0,0,0
1179038,4,0,0,0
2778950,0,0,0,0
1177223,6,0,0,0
2782955,0,0,0,0
1177238,5,0,0,0
2782995,0,0,0,0
1177233,4,0,0,0
2780889,0,0,0,0
1178362,5,0,0,0
2776964,0,0,0,0
1180340,6,0,0,0
2774961,0,0,0,0
1180196,5,0,0,0
2773942,0,0,0,0
1310345,6,0,0,0
2638091,0,0,0,0
1313458,5,0,0,0
2633582,0,0,0,0
1313027,6,0,0,0
2634527,0,0,0,0
1562413,6,0,0,0
1548328,6,0,0,0
1548265,5,0,0,0
1548166,4,0,0,0
1548396,4,0,0,0
1549359,5,0,0,0
1534156,4,0,0,0
1533984,5,0,0,0
707724,5,0,0,0
706136,5,0,0,0
707666,4,0,0,0
706050,5,0,0,0
706045,6,0,0,0
744682,7,0,0,0
2014296,0,0,0,0
745564,6,0,0,0
2011991,0,0,0,0
707534,5,0,0,0
745478,5,0,0,0
2011282,0,0,0,0
613594,5,0,0,0
2005831,0,0,0,0
613464,4,0,0,0
2007976,0,0,0,0
613298,5,0,0,0
2007979,0,0,0,0
22923,4,0,0,0
27925,5,0,0,0
46092,7,0,0,0
1969928,0,0,0,0
25028,5,0,0,0
42465,6,0,0,0
1959340,0,0,0,0
304633,5,0,0,0
1703956,0,0,0,0
304547,6,0,0,0
1701608,0,0,0,0
37315,6,0,0,0
1959436,0,0,0,0
304449,6,0,0,0
1713586,0,0,0,0
330945,6,0,0,0
1686991,0,0,0,0
363318,6,0,0,0
1653258,0,0,0,0
330873,6,0,0,0
1685373,0,0,0,0
363462,6,0,0,0
1653273,0,0,0,0
365202,5,0,0,0
1652359,0,0,0,0
353096,5,0,0,0
1638030,0,0,0,0
352903,5,0,0,0
1638984,0,0,0,0
353130,4,0,0,0
1635981,0,0,0,0
339888,4,0,0,0
1635768,0,0,0,0
355729,4,0,0,0
1631474,0,0,0,0
354782,6,0,0,0
1628622,0,0,0,0
1225418,6,0,0,0
734999,0,0,0,0
1226452,6,0,0,0
731966,0,0,0,0
1214054,5,0,0,0
723946,0,0,0,0
1214243,5,0,0,0
733034,0,0,0,0
1214127,6,0,0,0
733009,0,0,0,0
1214337,4,0,0,0
731011,0,0,0,0
948788,5,0,0,0
726970,0,0,0,0
949129,5,0,0,0
723996,0,0,0,0
948915,5,0,0,0
725025,0,0,0,0
933926,5,0,0,0
722988,0,0,0,0
934044,5,0,0,0
902937,4,0,0,0
725009,0,0,0,0
889396,4,0,0,0
889446,6,0,0,0
889331,5,0,0,0
889023,5,0,0,0
875627,6,0,0,0
875796,5,0,0,0
875438,4,0,0,0
654926,5,0,0,0
55011,0,0,0,0
654851,5,0,0,0
56009,0,0,0,0
659273,5,0,0,0
50051,0,0,0,0
656956,4,0,0,0
50020,0,0,0,0
658270,5,0,0,0
59032,0,0,0,0
645159,4,0,0,0
49039,0,0,0,0
645713,5,0,0,0
47049,0,0,0,0
645713,4,0,0,0
44030,0,0,0,0
645728,4,0,0,0
42069,0,0,0,0
645497,3,0,0,0
46025,0,0,0,0
647067,6,0,0,0
41510,0,0,0,0
647067,5,0,0,0
44881,0,0,0,0
645888,4,0,0,0
39267,0,0,0,0
683710,7,0,0,0
17918,0,0,0,0
684549,5,0,0,0
8893,0,0,0,0
683542,6,0,0,0
21028,0,0,0,0
676723,7,0,0,0
69310071,0,0,0,0
676572,6,0,0,0
69311060,0,0,0,0
676695,5,0,0,0
69307055,0,0,0,0
676625,6,0,0,0
69309033,0,0,0,0
41326,7,0,0,0
44027,5,0,0,0
44038,5,0,0,0
43052,6,0,0,0
29172,5,0,0,0
29185,5,0,0,0
29905,5,0,0,0
29274,5,0,0,0
30715,6,0,0,0
30786,6,0,0,0
31008,5,0,0,0
30698,5,0,0,0
30808,4,0,0,0
47038,6,0,0,0
12104727,0,0,0,0
45991,5,0,0,0
12103730,0,0,0,0
45512,6,0,0,0
12105535,0,0,0,0
32970,6,0,0,0
12094721,0,0,0,0
31513,4,0,0,0
12096893,0,0,0,0
32968,5,0,0,0
12093682,0,0,0,0
32970,5,0,0,0
12094681,0,0,0,0
1182213,6,0,0,0
10933722,0,0,0,0
1216075,5,0,0,0
10871864,0,0,0,0
1216085,5,0,0,0
10872350,0,0,0,0
1216089,5,0,0,0
10872673,0,0,0,0
1216262,5,0,0,0
10870706,0,0,0,0
1204257,6,0,0,0
10871722,0,0,0,0
10869708,0,0,0,0
1204035,4,0,0,0
10871718,0,0,0,0
1205260,5,0,0,0
10869700,0,0,0,0
1205236,5,0,0,0
10865684,0,0,0,0
1205263,5,0,0,0
10864690,0,0,0,0
1205265,4,0,0,0
10864694,0,0,0,0
1205231,5,0,0,0
10864687,0,0,0,0
1205628,5,0,0,0
1205520,4,0,0,0
1205706,5,0,0,0
1192411,4,0,0,0
1192267,5,0,0,0
1192469,4,0,0,0
1192409,5,0,0,0
750493,6,0,0,0
10159971,0,0,0,0
698074,4,0,0,0
698236,5,0,0,0
698236,5,0,0,0
698072,5,0,0,0
698423,5,0,0,0
699345,5,0,0,0
697081,5,0,0,0
698352,4,0,0,0
698161,4,0,0,0
698172,5,0,0,0
698167,4,0,0,0
698156,5,0,0,0
684243,4,0,0,0
684790,5,0,0,0
683977,4,0,0,0
684272,5,0,0,0
684620,4,0,0,0
684571,5,0,0,0
49452,6,0,0,0
10096778,0,0,0,0
346165,5,0,0,0
9768968,0,0,0,0
324478,7,0,0,0
9789114,0,0,0,0
328121,4,0,0,0
9786037,0,0,0,0
324458,6,0,0,0
9787376,0,0,0,0
366243,6,0,0,0
9748542,0,0,0,0
1101778,6,0,0,0
9012370,0,0,0,0
366307,5,0,0,0
9746790,0,0,0,0
1183620,6,0,0,0
8929185,0,0,0,0
1183432,5,0,0,0
8928206,0,0,0,0
1183531,5,0,0,0
8928745,0,0,0,0
1168921,5,0,0,0
8933802,0,0,0,0
1171216,5,0,0,0
8930916,0,0,0,0
1171057,4,0,0,0
8930592,0,0,0,0
1212883,6,0,0,0
8892281,0,0,0,0
1169004,4,0,0,0
8931792,0,0,0,0
1168914,5,0,0,0
8932803,0,0,0,0
1213828,4,0,0,0
8886762,0,0,0,0
1216079,6,0,0,0
8884774,0,0,0,0
1216072,5,0,0,0
8884767,0,0,0,0
1194516,6,0,0,0
1563439,6,0,0,0
8215961,0,0,0,0
1563580,4,0,0,0
8214106,0,0,0,0
1563362,6,0,0,0
8213807,0,0,0,0
1548440,5,0,0,0
8208925,0,0,0,0
1522276,5,0,0,0
8208199,0,0,0,0
1522491,5,0,0,0
8207558,0,0,0,0
787870,4,0,0,0
8207182,0,0,0,0
711764,5,0,0,0
8197837,0,0,0,0
752912,6,0,0,0
8157642,0,0,0,0
758689,6,0,0,0
8160793,0,0,0,0
711665,4,0,0,0
8207597,0,0,0,0
758000,5,0,0,0
8162587,0,0,0,0
758800,5,0,0,0
8159843,0,0,0,0
758937,4,0,0,0
8157686,0,0,0,0
758870,5,0,0,0
8158650,0,0,0,0
714219,4,0,0,0
8146815,0,0,0,0
715271,5,0,0,0
8145805,0,0,0,0
715210,5,0,0,0
8144822,0,0,0,0
714188,5,0,0,0
8146822,0,0,0,0
687023,5,0,0,0
49280,6,0,0,0
50868,5,0,0,0
49173,6,0,0,0
35601,5,0,0,0
65669,6,0,0,0
8099567,0,0,0,0
81177,4,0,0,0
8097261,0,0,0,0
34956,6,0,0,0
35145,5,0,0,0
80388,6,0,0,0
8097439,0,0,0,0
49507,7,0,0,0
8098102,0,0,0,0
40727,6,0,0,0
8084810,0,0,0,0
41069,4,0,0,0
8079782,0,0,0,0
42153,5,0,0,0
8076196,0,0,0,0
42128,4,0,0,0
8076307,0,0,0,0
41069,6,0,0,0
8078371,0,0,0,0
1185933,6,0,0,0
6932876,0,0,0,0
1185778,5,0,0,0
6932823,0,0,0,0
1185834,5,0,0,0
6930833,0,0,0,0
1104358,6,0,0,0
7013767,0,0,0,0
1171152,4,0,0,0
6933897,0,0,0,0
1207545,7,0,0,0
6869838,0,0,0,0
1209355,5,0,0,0
6865826,0,0,0,0
1209357,6,0,0,0
6867826,0,0,0,0
1209309,6,0,0,0
6866838,0,0,0,0
1209798,6,0,0,0
6863827,0,0,0,0
1209817,4,0,0,0
6860841,0,0,0,0
1209819,6,0,0,0
6862846,0,0,0,0
1209794,5,0,0,0
6860827,0,0,0,0
1209857,4,0,0,0
6859821,0,0,0,0
1196258,5,0,0,0
1196474,5,0,0,0
1196450,5,0,0,0
1196355,4,0,0,0
1276494,6,0,0,0
6774758,0,0,0,0
1278346,5,0,0,0
6783274,0,0,0,0
790097,6,0,0,0
6202863,0,0,0,0
760562,5,0,0,0
6155854,0,0,0,0
713472,4,0,0,0
6201877,0,0,0,0
713399,5,0,0,0
6202697,0,0,0,0
753528,6,0,0,0
6163815,0,0,0,0
702763,6,0,0,0
702446,5,0,0,0
703689,4,0,0,0
702701,5,0,0,0
702845,5,0,0,0
702962,5,0,0,0
702676,4,0,0,0
688224,5,0,0,0
688455,5,0,0,0
688587,6,0,0,0
687953,4,0,0,0
688061,5,0,0,0
687496,5,0,0,0
611906,5,0,0,0
611923,5,0,0,0
37676,8,0,0,0
37816,4,0,0,0
37644,5,0,0,0
52318,6,0,0,0
6094756,0,0,0,0
43585,7,0,0,0
6085865,0,0,0,0
40658,5,0,0,0
6071828,0,0,0,0
41694,6,0,0,0
6068854,0,0,0,0
39723,5,0,0,0
6071951,0,0,0,0
42970,6,0,0,0
6065842,0,0,0,0
29205,5,0,0,0
6059831,0,0,0,0
29240,6,0,0,0
6060855,0,0,0,0
29233,4,0,0,0
6059850,0,0,0,0
29200,5,0,0,0
6057990,0,0,0,0
28049,4,0,0,0
28937,6,0,0,0
28192,4,0,0,0
6056843,0,0,0,0
28717,4,0,0,0
28740,5,0,0,0
28714,5,0,0,0
16106,6,0,0,0
17091,5,0,0,0
16778,6,0,0,0
16662,6,0,0,0
284957,5,0,0,0
5791458,0,0,0,0
1137271,6,0,0,0
4933440,0,0,0,0
1177051,6,0,0,0
4893141,0,0,0,0
1132132,6,0,0,0
4935831,0,0,0,0
1132446,5,0,0,0
4939877,0,0,0,0
1173599,4,0,0,0
4899171,0,0,0,0
1173282,6,0,0,0
4897835,0,0,0,0
4887893,0,0,0,0
1164982,5,0,0,0
4863466,0,0,0,0
1164958,6,0,0,0
4864208,0,0,0,0
1164923,5,0,0,0
4861202,0,0,0,0
1166304,6,0,0,0
4858598,0,0,0,0
1164952,5,0,0,0
4861975,0,0,0,0
1262529,6,0,0,0
4782806,0,0,0,0
1263483,6,0,0,0
4780830,0,0,0,0
1823026,6,0,0,0
4196506,0,0,0,0
1825295,5,0,0,0
4196056,0,0,0,0
1869303,6,0,0,0
4155898,0,0,0,0
1859661,5,0,0,0
4139947,0,0,0,0
1859657,6,0,0,0
4147940,0,0,0,0
1626052,5,0,0,0
4137913,0,0,0,0
1628741,5,0,0,0
4148905,0,0,0,0
1627597,5,0,0,0
4146922,0,0,0,0
1627199,5,0,0,0
4152053,0,0,0,0
707364,4,0,0,0
709351,5,0,0,0
710884,5,0,0,0
711200,5,0,0,0
711151,5,0,0,0
757400,6,0,0,0
4093561,0,0,0,0
763019,6,0,0,0
4086919,0,0,0,0
762775,5,0,0,0
4087940,0,0,0,0
748300,5,0,0,0
4082905,0,0,0,0
769142,4,0,0,0
4149913,0,0,0,0
768409,5,0,0,0
767673,5,0,0,0
766852,5,0,0,0
726239,5,0,0,0
4136915,0,0,0,0
727304,6,0,0,0
4133909,0,0,0,0
725452,4,0,0,0
4134950,0,0,0,0
717385,6,0,0,0
715302,5,0,0,0
34052,6,0,0,0
34113,6,0,0,0
33660,4,0,0,0
110146,5,0,0,0
4095887,0,0,0,0
109313,5,0,0,0
4086949,0,0,0,0
108547,5,0,0,0
4085907,0,0,0,0
4083931,0,0,0,0
107771,5,0,0,0
61246,6,0,0,0
4073904,0,0,0,0
61270,5,0,0,0
4075895,0,0,0,0
60947,5,0,0,0
4072927,0,0,0,0
57897,6,0,0,0
4070910,0,0,0,0
58981,5,0,0,0
4060923,0,0,0,0
58140,5,0,0,0
4061913,0,0,0,0
53950,5,0,0,0
4058908,0,0,0,0
52962,4,0,0,0
4059920,0,0,0,0
51949,4,0,0,0
4057100,0,0,0,0
49315,4,0,0,0
4059894,0,0,0,0
46348,5,0,0,0
45516,5,0,0,0
44979,4,0,0,0
44119,5,0,0,0
42116,5,0,0,0
1186406,6,0,0,0
2897274,0,0,0,0
1188378,5,0,0,0
2894962,0,0,0,0
1188188,5,0,0,0
2894944,0,0,0,0
1185487,7,0,0,0
2897818,0,0,0,0
1186192,4,0,0,0
2893946,0,0,0,0
1177422,4,0,0,0
2890938,0,0,0,0
1178360,5,0,0,0
2888966,0,0,0,0
1178547,4,0,0,0
2887965,0,0,0,0
1175475,5,0,0,0
2887961,0,0,0,0
1171637,4,0,0,0
2873978,0,0,0,0
1268031,5,0,0,0
2789072,0,0,0,0
1834936,6,0,0,0
2219541,0,0,0,0
1265917,5,0,0,0
2786461,0,0,0,0
1832783,6,0,0,0
2217287,0,0,0,0
1828933,6,0,0,0
2214840,0,0,0,0
1828203,5,0,0,0
2212589,0,0,0,0
1828083,4,0,0,0
2211909,0,0,0,0
1833266,6,0,0,0
2215071,0,0,0,0
1832015,6,0,0,0
2216330,0,0,0,0
1831137,4,0,0,0
2215338,0,0,0,0
722026,4,0,0,0
2140952,0,0,0,0
723697,5,0,0,0
2136968,0,0,0,0
721017,4,0,0,0
2139968,0,0,0,0
722816,5,0,0,0
2137963,0,0,0,0
721693,4,0,0,0
2135965,0,0,0,0
719636,4,0,0,0
718687,5,0,0,0
719158,5,0,0,0
718240,5,0,0,0
760083,6,0,0,0
2099957,0,0,0,0
677108,6,0,0,0
2093973,0,0,0,0
676432,4,0,0,0
2092984,0,0,0,0
110018,6,0,0,0
2090841,0,0,0,0
109949,5,0,0,0
2092017,0,0,0,0
109301,5,0,0,0
2089978,0,0,0,0
107153,5,0,0,0
2079960,0,0,0,0
106194,4,0,0,0
2089977,0,0,0,0
112487,6,0,0,0
2088903,0,0,0,0
111342,7,0,0,0
2087971,0,0,0,0
110638,4,0,0,0
2086003,0,0,0,0
44397,6,0,0,0
44178,4,0,0,0
43303,6,0,0,0
42387,5,0,0,0
42118,5,0,0,0
41726,5,0,0,0
41457,4,0,0,0
39654,4,0,0,0
38634,5,0,0,0
28307,6,0,0,0
2040245,0,0,0,0
1141111,5,0,0,0
937004,0,0,0,0
1140102,4,0,0,0
935684,0,0,0,0
1139194,6,0,0,0
940012,0,0,0,0
1138303,7,0,0,0
940968,0,0,0,0
1180895,6,0,0,0
897502,0,0,0,0
1183203,5,0,0,0
894236,0,0,0,0
1178728,5,0,0,0
897251,0,0,0,0
1179298,4,0,0,0
894559,0,0,0,0
1181094,4,0,0,0
892545,0,0,0,0
1181685,6,0,0,0
886944,0,0,0,0
1165496,5,0,0,0
872025,0,0,0,0
1261204,6,0,0,0
782093,0,0,0,0
1163480,4,0,0,0
872929,0,0,0,0
1260359,6,0,0,0
787796,0,0,0,0
1825495,6,0,0,0
219018,0,0,0,0
1824509,6,0,0,0
216009,0,0,0,0
1823597,5,0,0,0
213012,0,0,0,0
1823052,4,0,0,0
209951,0,0,0,0
1822707,5,0,0,0
207930,0,0,0,0
1868469,6,0,0,0
159314,0,0,0,0
769905,6,0,0,0
149036,0,0,0,0
769251,4,0,0,0
147048,0,0,0,0
768380,6,0,0,0
767586,5,0,0,0
139023,0,0,0,0
726419,5,0,0,0
133061,0,0,0,0
726423,5,0,0,0
137011,0,0,0,0
724453,5,0,0,0
139010,0,0,0,0
723581,4,0,0,0
142033,0,0,0,0
143019,0,0,0,0
722207,4,0,0,0
139031,0,0,0,0
761002,6,0,0,0
100024,0,0,0,0
759328,5,0,0,0
97999,0,0,0,0
676691,5,0,0,0
91038,0,0,0,0
675832,4,0,0,0
89030,0,0,0,0
110062,5,0,0,0
89024,0,0,0,0
108942,5,0,0,0
82031,0,0,0,0
108248,5,0,0,0
92012,0,0,0,0
108383,5,0,0,0
91016,0,0,0,0
106538,5,0,0,0
88999,0,0,0,0
65366,6,0,0,0
72998,0,0,0,0
54383,4,0,0,0
63028,0,0,0,0
53197,4,0,0,0
65039,0,0,0,0
52352,6,0,0,0
64010,0,0,0,0
51367,5,0,0,0
64017,0,0,0,0
48551,4,0,0,0
48243,5,0,0,0
47192,4,0,0,0
46562,4,0,0,0
46987,5,0,0,0
44476,5,0,0,0
31446,4,0,0,0
42770,0,0,0,0
30540,5,0,0,0
33998,0,0,0,0
62081,6,0,0,0
13221662,0,0,0,0
61487,4,0,0,0
13220614,0,0,0,0
61660,6,0,0,0
13219643,0,0,0,0
60855,4,0,0,0
13219479,0,0,0,0
13217623,0,0,0,0
59448,4,0,0,0
13215625,0,0,0,0
58045,4,0,0,0
13218595,0,0,0,0
51605,6,0,0,0
13204581,0,0,0,0
40623,5,0,0,0
13199745,0,0,0,0
42385,4,0,0,0
13193748,0,0,0,0
40675,6,0,0,0
13196685,0,0,0,0
36982,4,0,0,0
13203612,0,0,0,0
39765,5,0,0,0
39341,4,0,0,0
34772,6,0,0,0
33993,6,0,0,0
35399,6,0,0,0
34964,7,0,0,0
27231,6,0,0,0
27153,6,0,0,0
41809,6,0,0,0
13156631,0,0,0,0
41272,5,0,0,0
13154689,0,0,0,0
41363,6,0,0,0
13156651,0,0,0,0
41437,4,0,0,0
13155646,0,0,0,0
41365,5,0,0,0
13151633,0,0,0,0
41363,5,0,0,0
13153629,0,0,0,0
40273,4,0,0,0
13153635,0,0,0,0
33828,5,0,0,0
13145707,0,0,0,0
31856,6,0,0,0
13140666,0,0,0,0
27677,4,0,0,0
13135823,0,0,0,0
26561,6,0,0,0
13136690,0,0,0,0
24509,6,0,0,0
13138711,0,0,0,0
24148,4,0,0,0
13124682,0,0,0,0
23939,5,0,0,0
13129661,0,0,0,0
21566,6,0,0,0
13130701,0,0,0,0
21270,6,0,0,0
13127179,0,0,0,0
18651,6,0,0,0
13129685,0,0,0,0
17037,4,0,0,0
13127658,0,0,0,0
1066021,6,0,0,0
12092519,0,0,0,0
1066359,6,0,0,0
12088706,0,0,0,0
1058341,5,0,0,0
12083505,0,0,0,0
1784231,6,0,0,0
11357802,0,0,0,0
1056518,5,0,0,0
12078991,0,0,0,0
1782435,6,0,0,0
11364709,0,0,0,0
1782428,5,0,0,0
11364707,0,0,0,0
1782170,5,0,0,0
11359682,0,0,0,0
1779838,5,0,0,0
11361699,0,0,0,0
1781035,6,0,0,0
11350670,0,0,0,0
1847120,6,0,0,0
11284716,0,0,0,0
1850132,6,0,0,0
11282706,0,0,0,0
1844514,6,0,0,0
11285606,0,0,0,0
1844337,4,0,0,0
11283687,0,0,0,0
1838123,6,0,0,0
11272723,0,0,0,0
1837822,5,0,0,0
11270641,0,0,0,0
1896936,6,0,0,0
11216621,0,0,0,0
1896081,6,0,0,0
11212700,0,0,0,0
1895086,5,0,0,0
11209668,0,0,0,0
1895652,5,0,0,0
11208608,0,0,0,0
861751,5,0,0,0
11204695,0,0,0,0
860861,4,0,0,0
11203818,0,0,0,0
858233,5,0,0,0
11202744,0,0,0,0
857045,4,0,0,0
11201758,0,0,0,0
135796,5,0,0,0
134896,5,0,0,0
133763,4,0,0,0
131179,5,0,0,0
130812,5,0,0,0
125208,5,0,0,0
61701,5,0,0,0
60843,5,0,0,0
60827,5,0,0,0
55212,5,0,0,0
52089,4,0,0,0
39613,6,0,0,0
11154415,0,0,0,0
48289,6,0,0,0
11152692,0,0,0,0
47723,4,0,0,0
11148691,0,0,0,0
46518,6,0,0,0
11150588,0,0,0,0
38360,5,0,0,0
11147610,0,0,0,0
36754,4,0,0,0
11149775,0,0,0,0
37434,5,0,0,0
11134754,0,0,0,0
36441,4,0,0,0
11133710,0,0,0,0
30166,4,0,0,0
11141725,0,0,0,0
30632,4,0,0,0
11138724,0,0,0,0
29911,5,0,0,0
11137731,0,0,0,0
29291,5,0,0,0
11135717,0,0,0,0
26998,4,0,0,0
11136729,0,0,0,0
17485,4,0,0,0
11129701,0,0,0,0
13662,5,0,0,0
11123714,0,0,0,0
12847,5,0,0,0
1075295,6,0,0,0
10084722,0,0,0,0
1073291,4,0,0,0
10082774,0,0,0,0
1072418,7,0,0,0
10083570,0,0,0,0
1072268,4,0,0,0
10088788,0,0,0,0
1788969,4,0,0,0
9357779,0,0,0,0
1786356,6,0,0,0
9356769,0,0,0,0
1057933,4,0,0,0
10083587,0,0,0,0
1783599,6,0,0,0
9359793,0,0,0,0
1784962,5,0,0,0
9352754,0,0,0,0
1787666,4,0,0,0
9349767,0,0,0,0
1844877,5,0,0,0
9285696,0,0,0,0
1847165,4,0,0,0
9280910,0,0,0,0
1842803,4,0,0,0
9283754,0,0,0,0
1843520,5,0,0,0
9282772,0,0,0,0
1847132,5,0,0,0
9278812,0,0,0,0
1843416,5,0,0,0
9279813,0,0,0,0
1840506,4,0,0,0
9281776,0,0,0,0
1842206,5,0,0,0
9277772,0,0,0,0
1838794,5,0,0,0
9272311,0,0,0,0
1897768,6,0,0,0
9219760,0,0,0,0
862435,4,0,0,0
9196227,0,0,0,0
861937,4,0,0,0
9196157,0,0,0,0
861233,5,0,0,0
860265,4,0,0,0
857540,5,0,0,0
134815,6,0,0,0
133149,5,0,0,0
130827,4,0,0,0
127970,5,0,0,0
127730,6,0,0,0
65018,5,0,0,0
63525,5,0,0,0
61874,5,0,0,0
60762,4,0,0,0
60367,5,0,0,0
59387,4,0,0,0
59485,5,0,0,0
58714,5,0,0,0
58337,6,0,0,0
41471,6,0,0,0
9152319,0,0,0,0
39728,5,0,0,0
