Flow Duration,Flow Bytes/s,Fwd Packets/s,DDoS_Predicted,Ground_Label
78665,147880,38,0,1
8580428,3,0,1,1
79673,146009,38,0,1
8578604,3,0,1,1
818510,14212,4,0,1
7797292,4,1,1,1
816138,14254,4,0,1
7781031,3,1,1,1
822364,14146,4,0,1
7774701,3,1,1,1
822438,14145,4,0,1
7771623,3,1,1,1
830331,14010,4,0,1
7765581,3,1,1,1
7764004,3,1,1,1
7773047,4,1,1,1
846338,13745,4,0,1
7749417,3,1,1,1
911097,12768,3,0,1
7650504,4,1,1,1
911133,12768,3,0,1
7649526,3,1,1,1
908973,12798,3,0,1
7651352,3,1,1,1
817456,14231,4,0,1
7654871,3,1,1,1
115098,101070,26,0,1
7642790,4,1,1,1
115235,100950,26,0,1
7641803,3,1,1,1
100307,115974,30,0,1
7641837,3,1,1,1
100330,115947,30,0,1
7642837,4,1,1,1
100283,116002,30,0,1
100336,115940,30,0,1
99795,116569,30,0,1
85108,136685,35,0,1
13136,885125,228,0,1
7617841,3,1,1,1
59796,194444,50,0,1
7570672,3,1,1,1
59602,195077,50,0,1
7571699,3,1,1,1
61199,189987,49,0,1
7568719,3,1,1,1
818352,14208,4,0,1
6812021,4,1,1,1
855440,13592,4,0,1
6774750,4,1,1,1
61002,190600,49,0,1
7568722,3,1,1,1
810432,14347,4,0,1
6819777,4,1,1,1
841586,13816,4,0,1
6762043,4,1,1,1
877593,13249,3,0,1
6731899,4,1,1,1
865285,13437,3,0,1
6745132,4,1,1,1
881682,13187,3,0,1
6728856,4,1,1,1
900405,12920,3,0,1
6697174,4,1,1,1
865355,13443,3,0,1
6690764,4,1,1,1
867301,13413,3,0,1
6688503,4,1,1,1
869237,13383,3,0,1
6686891,4,1,1,1
6685908,4,1,1,1
861336,13506,3,0,1
6630542,5,1,1,1
179128,64942,17,0,1
6626895,5,1,1,1
167031,69646,18,0,1
6619545,4,1,1,1
139575,83346,21,0,1
6614723,4,1,1,1
136542,85197,22,0,1
6605196,4,1,1,1
128018,90870,23,0,1
6596152,4,1,1,1
117503,99002,26,0,1
6593942,4,1,1,1
117551,98961,26,0,1
6594966,5,1,1,1
96738,120253,31,0,1
6579438,5,1,1,1
150966,77017,13,0,1
6513630,4,1,1,1
548126,21223,5,0,1
6116588,4,1,1,1
548155,21222,5,0,1
6115970,5,1,1,1
6114580,4,1,1,1
839915,13850,4,0,1
5776047,5,1,1,1
850677,13675,4,0,1
5746095,5,1,1,1
920462,12638,3,0,1
5676169,5,1,1,1
850442,13679,4,0,1
5744667,4,1,1,1
915374,12702,2,0,1
5667814,4,1,1,1
919190,12656,3,0,1
5663997,5,1,1,1
913483,12735,3,0,1
5645907,5,1,1,1
913536,12734,3,0,1
5643861,5,1,1,1
913261,12738,3,0,1
5644209,4,1,1,1
835656,13914,2,0,1
5641864,4,1,1,1
835692,13920,4,0,1
5640925,5,1,1,1
445291,26124,7,0,1
446041,26081,7,0,1
446122,26076,7,0,1
102952,112994,29,0,1
95487,121828,31,0,1
5620906,4,1,1,1
95703,121553,31,0,1
5619856,4,1,1,1
33330,349025,90,0,1
5624978,4,1,1,1
72639,160066,41,0,1
5576389,5,1,1,1
74388,156302,40,0,1
5574587,4,1,1,1
813198,14305,4,0,1
4811434,5,1,1,1
62202,187020,48,0,1
5561673,5,1,1,1
62254,186863,48,0,1
5570329,4,1,1,1
820481,14178,4,0,1
4812703,5,1,1,1
61667,188642,49,0,1
5571403,4,1,1,1
867331,13405,3,0,1
4744949,5,1,1,1
873454,13312,3,0,1
4738797,5,1,1,1
879371,13222,3,0,1
4731588,6,1,1,1
863427,13466,3,0,1
4747826,5,1,1,1
879579,13219,3,0,1
4731174,6,1,1,1
896141,12975,2,0,1
4699090,6,1,1,1
895918,12984,3,0,1
4698081,5,1,1,1
931572,12487,3,0,1
4618574,5,1,1,1
933194,12466,3,0,1
4616377,6,1,1,1
929138,12520,3,0,1
4618922,5,1,1,1
931584,12487,3,0,1
4615637,5,1,1,1
935212,12439,3,0,1
4612564,5,1,1,1
874466,13303,3,0,1
4614738,5,1,1,1
193638,60076,15,0,1
4611457,7,1,1,1
178129,65307,17,0,1
4604397,7,1,1,1
146899,79190,20,0,1
4596771,5,1,1,1
137008,84864,15,0,1
4585737,5,1,1,1
139408,83446,22,0,1
4583610,5,1,1,1
129240,90011,23,0,1
4576919,7,1,1,1
129417,89888,23,0,1
4576048,5,1,1,1
885003,13145,3,0,1
3794233,6,1,1,1
884958,13145,3,0,1
3793738,8,1,1,1
922608,12609,3,0,1
3679213,8,1,1,1
922571,12609,3,0,1
3678650,8,1,1,1
927804,12538,3,0,1
3672977,7,1,1,1
926332,12558,3,0,1
3675470,7,1,1,1
927688,12540,3,0,1
3672985,8,1,1,1
931659,12486,3,0,1
3669000,8,1,1,1
927142,12547,3,0,1
3659368,7,1,1,1
928585,12528,3,0,1
3657924,8,1,1,1
915538,12706,3,0,1
3648952,7,1,1,1
3647955,7,1,1,1
915713,12704,3,0,1
3646929,7,1,1,1
915661,12704,3,0,1
3645921,7,1,1,1
901394,12906,3,0,1
3637931,8,1,1,1
838398,13875,4,0,1
3632161,7,1,1,1
120686,96391,25,0,1
143828,80881,21,0,1
3626001,8,1,1,1
36183,321505,83,0,1
3616990,10,2,1,1
36134,321941,83,0,1
72867,159565,41,0,1
3574431,7,1,1,1
37048,313836,81,0,1
3605054,7,1,1,1
74501,156065,40,0,1
3572770,8,1,1,1
74320,156445,40,0,1
3573008,7,1,1,1
60654,191793,49,0,1
3568710,7,1,1,1
62327,186645,48,0,1
3566115,7,1,1,1
64627,180002,46,0,1
3563565,7,1,1,1
62313,186687,48,0,1
3566853,8,1,1,1
64522,180295,46,0,1
3564518,8,1,1,1
814528,14282,4,0,1
2814560,9,1,1,1
881729,13187,3,0,1
2731416,11,2,1,1
882966,13175,3,0,1
2727889,9,1,1,1
882045,13182,3,0,1
2728935,9,1,1,1
883805,13156,3,0,1
2724926,11,2,1,1
869422,13380,3,0,1
2722984,9,1,1,1
869453,13380,3,0,1
2721984,9,1,1,1
855851,13592,4,0,1
824757,14105,4,0,1
825184,14097,4,0,1
824681,14106,4,0,1
825323,14095,4,0,1
825477,14092,4,0,1
825426,14093,4,0,1
825211,14097,4,0,1
825519,14092,4,0,1
763103,15244,4,0,1
76037,152991,39,0,1
28334,410355,106,0,1
2673955,9,1,1,1
28196,412363,106,0,1
2671968,11,2,1,1
28238,411750,106,0,1
2669087,11,2,1,1
28188,412480,106,0,1
2668069,9,1,1,1
27465,423339,109,0,1
2673100,11,2,1,1
28232,411838,106,0,1
2668111,11,2,1,1
68097,170742,44,0,1
2619541,11,2,1,1
68223,170426,44,0,1
2619912,11,2,1,1
71797,161943,42,0,1
2624432,9,2,1,1
85651,135679,23,0,1
2610559,11,2,1,1
89566,129815,33,0,1
2606965,12,2,1,1
85606,135820,35,0,1
2609452,9,2,1,1
885846,13125,3,0,1
1788356,13,2,1,1
886373,13118,3,0,1
1786417,13,2,1,1
899839,12921,3,0,1
1772731,14,2,1,1
931924,12476,3,0,1
1740309,17,3,1,1
567527,20487,5,0,1
2104560,11,2,1,1
1000802,11624,3,1,1
1658676,18,3,1,1
1000713,11625,3,1,1
1657607,14,2,1,1
995411,11687,3,0,1
1645034,18,3,1,1
995402,11687,3,0,1
1643043,15,2,1,1
996936,11669,3,0,1
1643031,18,3,1,1
996909,11669,3,0,1
1642022,15,2,1,1
950648,12237,3,0,1
1638001,15,2,1,1
950621,12237,3,0,1
1638993,18,3,1,1
974465,11938,3,0,1
1621998,18,3,1,1
972618,11961,3,0,1
1612938,19,3,1,1
972591,11961,3,0,1
1610955,19,3,1,1
972564,11961,3,0,1
1611296,19,3,1,1
900434,12919,3,0,1
1580987,15,3,1,1
494783,23511,6,0,1
1584959,15,3,1,1
1579006,15,3,1,1
182581,63714,16,0,1
1578001,15,3,1,1
167255,69552,18,0,1
1572807,15,3,1,1
136361,85310,22,0,1
59085,196784,51,0,1
1563990,19,3,1,1
59083,196791,51,0,1
1564048,15,3,1,1
44560,261064,67,0,1
44686,260328,67,0,1
44877,259220,67,0,1
44805,259636,67,0,1
30825,377388,97,0,1
30836,377254,97,0,1
16870,689567,178,0,1
28095,414059,107,0,1
29429,395290,102,0,1
38766,299928,77,0,1
1532525,16,3,1,1
838641,13864,4,0,1
730013,41,7,0,1
836659,13890,2,0,1
732546,41,7,0,1
836676,13897,4,0,1
730299,33,5,0,1
827263,14055,4,0,1
711967,42,7,0,1
825260,14089,4,0,1
718009,33,6,0,1
827403,14052,4,0,1
711001,42,7,0,1
827816,14045,4,0,1
707019,42,7,0,1
827848,14045,4,0,1
702030,43,7,0,1
813736,14296,4,0,1
813716,14296,4,0,1
813804,14295,4,0,1
816161,14253,4,0,1
815988,14256,4,0,1
813645,14297,4,0,1
842785,13803,4,0,1
671909,36,6,0,1
842892,13801,4,0,1
666116,36,6,0,1
843008,13799,4,0,1
664623,36,6,0,1
842391,13810,4,0,1
675032,36,6,0,1
872536,13332,3,0,1
615575,39,6,0,1
125405,92716,24,0,1
584073,41,7,0,1
103858,111893,19,0,1
603391,40,7,0,1
131672,88303,23,0,1
571883,52,9,0,1
691931,16812,4,0,1
81372694,0,0,1,1
690977,16836,4,0,1
81372696,0,0,1,1
691985,16811,4,0,1
81370696,0,0,1,1
692122,16808,4,0,1
81369665,0,0,1,1
691980,16811,4,0,1
51,352941,39216,0,1
81367668,0,0,1,1
677558,17160,4,0,1
81365838,0,0,1,1
677492,17162,4,0,1
81364790,0,0,1,1
676369,17190,4,0,1
81365728,0,0,1,1
676385,17190,4,0,1
81365710,0,0,1,1
676648,17183,4,0,1
81363729,0,0,1,1
677486,17162,4,0,1
81360728,0,0,1,1
647600,17954,3,0,1
647764,17959,5,0,1
647486,17966,5,0,1
647629,17962,5,0,1
601208,19349,5,0,1
586053,19850,5,0,1
571108,20369,5,0,1
555780,20931,5,0,1
494366,23531,6,0,1
385449,30165,8,0,1
11660701,3,0,1,1
385462,30164,8,0,1
11662718,3,0,1,1
385446,30165,8,0,1
11661649,3,0,1,1
385633,30150,8,0,1
11664684,3,0,1,1
385453,30165,8,0,1
11662693,3,0,1,1
387249,30025,8,0,1
11657726,2,0,1,1
387206,30028,8,0,1
11656686,2,0,1,1
387202,30028,8,0,1
11658684,2,0,1,1
371077,31333,8,0,1
11650707,3,0,1,1
371023,31338,8,0,1
11648693,3,0,1,1
373201,31155,8,0,1
11643689,2,0,1,1
371065,31334,8,0,1
11648698,3,0,1,1
372638,31202,8,0,1
11644684,2,0,1,1
373579,31123,8,0,1
11640693,2,0,1,1
373662,31116,8,0,1
11638694,2,0,1,1
360339,32283,8,0,1
360348,32283,8,0,1
362015,32134,8,0,1
362050,32131,8,0,1
1202779,9672,2,1,1
10790747,2,0,1,1
890773,13053,3,0,1
10751708,3,0,1,1
848494,13703,4,0,1
10782697,2,0,1,1
890936,13050,3,0,1
10750687,2,0,1,1
891502,13042,3,0,1
10749694,2,0,1,1
891344,13044,3,0,1
10747725,2,0,1,1
891318,13045,3,0,1
10746598,2,0,1,1
947078,12277,3,0,1
10695112,2,0,1,1
891357,13044,3,0,1
10747227,2,0,1,1
947162,12276,3,0,1
10696084,3,0,1,1
949686,12243,3,0,1
10689392,2,0,1,1
948980,12258,3,0,1
10672705,2,0,1,1
948939,12259,3,0,1
10672024,3,0,1,1
972920,11957,3,0,1
10648504,2,0,1,1
976849,11909,3,0,1
10644572,2,0,1,1
977041,11906,3,0,1
10643572,2,0,1,1
953026,12206,3,0,1
10668259,3,0,1,1
1534901,7575,1,1,1
10073762,2,0,1,1
1535054,7578,2,1,1
10072697,2,0,1,1
1534998,7579,2,1,1
10071696,2,0,1,1
709322,16392,4,0,1
10054746,3,0,1,1
696627,16699,4,0,1
665580,17478,5,0,1
665693,17475,5,0,1
665647,17476,5,0,1
665770,17473,5,0,1
650375,17887,5,0,1
650436,17885,5,0,1
603910,19263,5,0,1
604696,19238,5,0,1
604601,19231,3,0,1
588846,19756,5,0,1
588665,19762,5,0,1
588873,19755,5,0,1
573276,20292,5,0,1
557902,20851,5,0,1
559655,20786,5,0,1
328659,35377,9,0,1
9714212,2,0,1,1
353359,32904,8,0,1
9688330,2,0,1,1
353660,32876,8,0,1
9686925,2,0,1,1
353306,32909,8,0,1
9688781,3,1,1,1
371543,31294,8,0,1
9646758,2,0,1,1
378166,30762,8,0,1
9628478,3,1,1,1
382046,30449,8,0,1
9626531,2,0,1,1
379711,30636,8,0,1
9627364,2,0,1,1
402158,28926,7,0,1
9612278,2,0,1,1
1134442,10254,3,1,1
8878731,3,1,1,1
1218431,9548,2,1,1
8793774,3,1,1,1
401972,28940,7,0,1
9610582,3,1,1,1
1218269,9549,2,1,1
8793773,3,1,1,1
1218391,9548,2,1,1
8791760,3,1,1,1
1218421,9548,2,1,1
8791763,3,0,1,1
1204243,9660,2,1,1
8794788,3,0,1,1
1204435,9658,2,1,1
8793758,3,1,1,1
1204310,9659,2,1,1
8792786,3,0,1,1
1204433,9658,2,1,1
8791753,3,0,1,1
1203999,9662,2,1,1
8793763,3,1,1,1
909485,12791,3,0,1
8778794,3,1,1,1
882225,13186,3,0,1
879265,13230,3,0,1
879426,13228,3,0,1
893130,13018,3,0,1
8745768,3,1,1,1
1536797,7570,2,1,1
1537282,7567,2,1,1
1536520,7571,2,1,1
1521801,7644,2,1,1
1521843,7644,2,1,1
789641,14732,4,0,1
711255,16347,4,0,1
711137,16350,4,0,1
712067,16329,4,0,1
712162,16326,4,0,1
712161,16326,4,0,1
712064,16329,4,0,1
696891,16693,4,0,1
697114,16687,4,0,1
696834,16694,4,0,1
697057,16689,4,0,1
697077,16688,4,0,1
697447,16679,4,0,1
683046,17031,4,0,1
667263,17434,4,0,1
406201,28639,7,0,1
77704079,150,0,1,1
1345810,8644,2,1,1
78095249,149,0,1,1
656467,17721,5,0,1
77783865,150,0,1,1
985701,11802,3,0,1
77100734,151,0,1,1
710789,16366,4,0,1
77098968,151,0,1,1
701941,16573,4,0,1
77095962,151,0,1,1
1675111,6945,2,1,1
76099432,153,0,1,1
1669541,6968,2,1,1
76093623,153,0,1,1
1652542,7039,2,1,1
75797991,154,0,1,1
1306146,8906,2,1,1
75788060,154,0,1,1
1316559,8836,2,1,1
75985629,153,0,1,1
1317545,8829,2,1,1
75981576,153,0,1,1
1342666,8664,2,1,1
75313410,155,0,1,1
992017,11727,3,0,1
75308339,155,0,1,1
1966457,5916,2,1,1
74316498,157,0,1,1
1678970,6929,2,1,1
74355686,157,0,1,1
1682123,6916,2,1,1
74401366,157,0,1,1
1948529,5970,2,1,1
74120420,157,0,1,1
1937302,6005,2,1,1
74131724,157,0,1,1
1660536,7006,2,1,1
74095405,157,0,1,1
1316738,8835,2,1,1
74080409,157,0,1,1
1693842,6868,2,1,1
73689163,158,0,1,1
1069147,10881,3,1,1
73686422,158,0,1,1
986128,11797,3,0,1
73413224,159,0,1,1
985946,11799,3,0,1
73398772,159,0,1,1
984578,11815,3,0,1
73400295,159,0,1,1
1703111,6830,2,1,1
72414922,161,0,1,1
1693071,6871,2,1,1
72410532,161,0,1,1
1680598,6922,2,1,1
72392435,161,0,1,1
1678677,6930,2,1,1
72394342,161,0,1,1
1371488,8482,2,1,1
72611926,161,0,1,1
1317545,8829,2,1,1
72574192,161,0,1,1
1317876,8827,2,1,1
72573415,161,0,1,1
1052659,11051,3,1,1
72571686,161,0,1,1
1037403,11214,3,1,1
72568726,161,0,1,1
1037429,11213,3,1,1
72568052,161,0,1,1
412358,28211,7,0,1
72566714,161,0,1,1
53369,217973,56,0,1
72567598,161,0,1,1
985673,11796,3,0,1
71629793,163,0,1,1
937273,12412,3,0,1
71642506,163,0,1,1
944302,12319,3,0,1
71635597,163,0,1,1
951989,12213,3,0,1
72155431,162,0,1,1
982928,11835,3,0,1
72111725,162,0,1,1
980458,11865,3,0,1
72116506,162,0,1,1
992655,11719,3,0,1
72103987,162,0,1,1
994027,11703,3,0,1
72102699,162,0,1,1
996371,11675,3,0,1
72101717,162,0,1,1
998024,11656,3,0,1
72102571,162,0,1,1
998541,11650,3,0,1
72105189,162,0,1,1
1360940,8548,2,1,1
71947606,162,0,1,1
1017053,11438,3,1,1
72060377,162,0,1,1
1037675,11211,3,1,1
72025316,162,0,1,1
1037697,11210,3,1,1
72025872,162,0,1,1
1037837,11209,3,1,1
72024360,162,0,1,1
977611,11899,3,0,1
72014932,162,0,1,1
977714,11898,3,0,1
72017315,162,0,1,1
984279,11819,3,0,1
72002311,162,0,1,1
982437,11841,3,0,1
72004419,162,0,1,1
990824,11741,3,0,1
71994987,162,0,1,1
996258,11677,3,0,1
71990311,162,0,1,1
996322,11676,3,0,1
71989321,162,0,1,1
453495,25652,7,0,1
71995379,162,0,1,1
88323,131710,34,0,1
72178967,162,0,1,1
87893,132354,34,0,1
72179774,162,0,1,1
64867,179336,46,0,1
72154925,162,0,1,1
63715,182579,47,0,1
72157030,162,0,1,1
64385,180679,47,0,1
72157313,162,0,1,1
67845,171464,44,0,1
72156331,162,0,1,1
67853,171444,44,0,1
72202348,162,0,1,1
52968,219623,57,0,1
72248711,161,0,1,1
53720,216549,56,0,1
72252073,161,0,1,1
207157,56155,14,0,1
72084492,162,0,1,1
603693,19270,5,0,1
71688102,163,0,1,1
603595,19273,5,0,1
71687499,163,0,1,1
603614,19272,5,0,1
71685920,163,0,1,1
912298,12751,3,0,1
71347521,163,0,1,1
912203,12753,3,0,1
71345365,163,0,1,1
923119,12602,3,0,1
71322155,164,0,1,1
920727,12635,3,0,1
71323104,163,0,1,1
923014,12603,3,0,1
71321756,164,0,1,1
977166,11905,3,0,1
71252366,164,0,1,1
978944,11883,3,0,1
71252160,164,0,1,1
980812,11861,3,0,1
71475526,163,0,1,1
982570,11839,3,0,1
71473763,163,0,1,1
831859,13984,4,0,1
71468234,163,0,1,1
523569,22219,6,0,1
71463441,163,0,1,1
430606,27015,7,0,1
71464531,163,0,1,1
432548,26880,5,0,1
71463576,163,0,1,1
434188,26793,7,0,1
71461989,163,0,1,1
96281,120823,31,0,1
71446041,163,0,1,1
95833,121326,21,0,1
71994393,162,0,1,1
81083,143470,37,0,1
81181,143297,37,0,1
81367,142970,37,0,1
3884,2993563,772,0,1
3829,3036563,783,0,1
4132,2813892,726,0,1
3651,3186250,822,0,1
3748,3103789,800,0,1
10642,1092558,282,0,1
71981735,162,0,1,1
10658,1090918,188,0,1
71981270,162,0,1,1
11175,1039911,179,0,1
71979751,162,0,1,1
11156,1042219,269,0,1
72273993,161,0,1,1
11906,976566,252,0,1
72258087,161,0,1,1
11422,1017948,263,0,1
72259074,161,0,1,1
807750,14394,4,0,1
71463670,163,0,1,1
852092,13645,4,0,1
71418918,163,0,1,1
815899,14251,4,0,1
71456410,163,0,1,1
852066,13646,4,0,1
71419022,163,0,1,1
858400,13552,3,0,1
71398186,163,0,1,1
861953,13496,3,0,1
71399466,163,0,1,1
868448,13395,3,0,1
71392638,163,0,1,1
873888,13312,3,0,1
71386770,163,0,1,1
873620,13316,3,0,1
71387920,163,0,1,1
873745,13314,3,0,1
71385799,163,0,1,1
877676,13254,3,0,1
71384578,163,0,1,1
902539,12889,3,0,1
71360851,163,0,1,1
910630,12775,3,0,1
71870188,162,0,1,1
71810423,162,0,1,1
508017,22899,6,0,1
71864926,162,0,1,1
117696,98839,25,0,1
71864137,162,0,1,1
169667,68564,18,0,1
71815421,162,0,1,1
133950,86846,22,0,1
71805647,162,0,1,1
135670,85745,22,0,1
71806578,162,0,1,1
130101,89415,23,0,1
71859317,162,0,1,1
129683,89703,23,0,1
71867849,162,0,1,1
115819,100441,26,0,1
71865936,162,0,1,1
116621,99750,26,0,1
71864974,162,0,1,1
118370,98277,25,0,1
71863153,162,0,1,1
120131,96836,25,0,1
71861369,162,0,1,1
121789,95518,25,0,1
72167397,162,0,1,1
99390,117044,30,0,1
72158735,162,0,1,1
78753,147715,38,0,1
72148199,162,0,1,1
147170,79045,20,0,1
72085340,162,0,1,1
543552,21402,6,0,1
71688859,163,0,1,1
543921,21387,6,0,1
71687906,163,0,1,1
817175,14236,4,0,1
71368421,164,0,1,1
846616,13741,4,0,1
71323741,164,0,1,1
846660,13740,4,0,1
71323320,164,0,1,1
846815,13737,4,0,1
71322187,164,0,1,1
907074,12825,3,0,1
71248282,164,0,1,1
906994,12826,3,0,1
71247308,164,0,1,1
910723,12773,3,0,1
71244560,164,0,1,1
915027,12713,3,0,1
71241082,164,0,1,1
914953,12714,3,0,1
71432970,163,0,1,1
911274,12766,3,0,1
71436697,163,0,1,1
909870,12785,3,0,1
71420513,163,0,1,1
910034,12783,3,0,1
71419792,163,0,1,1
831756,13986,4,0,1
71418641,163,0,1,1
535029,21743,6,0,1
71417296,163,0,1,1
441663,26339,7,0,1
71419549,163,0,1,1
441646,26340,7,0,1
71418525,163,0,1,1
114000,102044,26,0,1
71415501,163,0,1,1
83527,139272,36,0,1
83601,139149,36,0,1
83568,139204,36,0,1
29069,400186,103,0,1
71402417,163,0,1,1
29208,398281,103,0,1
71402386,163,0,1,1
29070,400172,103,0,1
71401474,163,0,1,1
13987,831272,214,0,1
71401349,163,0,1,1
14038,828252,214,0,1
71421710,163,0,1,1
13975,831986,215,0,1
71421084,163,0,1,1
13680,849927,219,0,1
71412561,163,0,1,1
13487,862089,222,0,1
71415556,163,0,1,1
53272,218257,56,0,1
71394352,163,0,1,1
55011,211358,55,0,1
71392341,163,0,1,1
56707,205036,53,0,1
71390559,163,0,1,1
12085,962102,248,0,1
71432797,163,0,1,1
52036,223441,58,0,1
71396371,163,0,1,1
839479,13857,4,0,1
71125479,164,0,1,1
838455,13874,4,0,1
71417165,163,0,1,1
838634,13871,4,0,1
71416008,163,0,1,1
838900,13867,4,0,1
71414140,163,0,1,1
838864,13868,4,0,1
71415118,163,0,1,1
839662,13854,4,0,1
71409364,163,0,1,1
839195,13862,4,0,1
71415992,163,0,1,1
875647,13285,3,0,1
71385989,163,0,1,1
875495,13287,3,0,1
71385620,163,0,1,1
898773,12943,3,0,1
71349890,163,0,1,1
900934,12912,3,0,1
71348847,163,0,1,1
910665,12774,3,0,1
71873305,162,0,1,1
869935,13372,3,0,1
71868987,162,0,1,1
870055,13370,3,0,1
71868192,162,0,1,1
870372,13366,3,0,1
71867571,162,0,1,1
922327,12613,3,0,1
71819069,162,0,1,1
566072,20550,5,0,1
71885657,162,0,1,1
142717,81511,21,0,1
72137015,162,0,1,1
142851,81435,21,0,1
72180170,162,0,1,1
142752,81491,21,0,1
72178343,162,0,1,1
146675,79311,20,0,1
72177065,162,0,1,1
146659,79320,20,0,1
72177170,162,0,1,1
149270,77933,20,0,1
72174637,162,0,1,1
138433,84033,22,0,1
72175122,162,0,1,1
72168457,162,0,1,1
127734,91072,23,0,1
72170402,162,0,1,1
96400,120674,31,0,1
72152884,162,0,1,1
96029,121140,31,0,1
72153909,162,0,1,1
865313,13444,3,0,1
71563511,163,0,1,1
865364,13443,3,0,1
71562564,163,0,1,1
878784,13238,3,0,1
71550295,163,0,1,1
884779,13148,3,0,1
71543796,163,0,1,1
838796,13869,4,0,1
71542084,163,0,1,1
846257,13746,4,0,1
71536277,163,0,1,1
918703,12662,3,0,1
71448131,163,0,1,1
922601,12609,3,0,1
71446411,163,0,1,1
924564,12582,3,0,1
71444179,163,0,1,1
918863,12660,3,0,1
71435527,163,0,1,1
917482,12679,3,0,1
71439306,163,0,1,1
921019,12631,3,0,1
71435353,163,0,1,1
922933,12604,3,0,1
71432399,163,0,1,1
924946,12577,3,0,1
71431517,163,0,1,1
925043,12576,3,0,1
71432189,163,0,1,1
912173,12753,3,0,1
71421733,163,0,1,1
912365,12750,3,0,1
71421969,163,0,1,1
537408,21646,6,0,1
71418593,163,0,1,1
116749,99641,26,0,1
116723,99663,26,0,1
117009,99420,26,0,1
101667,114423,30,0,1
101524,114584,30,0,1
101616,114480,30,0,1
72269272,161,0,1,1
32227,360971,93,0,1
72268284,161,0,1,1
32055,362908,94,0,1
72264340,161,0,1,1
29654,392089,101,0,1
72261222,161,0,1,1
17037,682456,176,0,1
72263633,161,0,1,1
17034,682576,176,0,1
72265420,161,0,1,1
16061,723928,187,0,1
72264599,161,0,1,1
28542,407365,105,0,1
72261608,161,0,1,1
28671,405532,105,0,1
72264197,161,0,1,1
857546,13565,3,0,1
71422173,163,0,1,1
857527,13566,3,0,1
71422130,163,0,1,1
857473,13560,3,0,1
71958989,162,0,1,1
842903,13794,4,0,1
71953662,162,0,1,1
842575,13806,4,0,1
71955213,162,0,1,1
842526,13807,4,0,1
71954392,162,0,1,1
842855,13802,4,0,1
71953346,162,0,1,1
843032,13799,4,0,1
72025098,162,0,1,1
878173,13247,3,0,1
71996613,162,0,1,1
901120,12909,3,0,1
72169038,162,0,1,1
902352,12892,3,0,1
72224014,161,0,1,1
912924,12743,3,0,1
72257105,161,0,1,1
912904,12743,3,0,1
72260038,161,0,1,1
914181,12725,3,0,1
72258124,161,0,1,1
916808,12689,3,0,1
72258002,161,0,1,1
916705,12690,3,0,1
72252561,161,0,1,1
918139,12670,3,0,1
72254725,161,0,1,1
918094,12671,3,0,1
72255035,161,0,1,1
578417,20112,5,0,1
72189804,161,0,1,1
153045,76010,20,0,1
72177661,162,0,1,1
150984,77048,20,0,1
72178659,162,0,1,1
154751,75172,19,0,1
72176220,162,0,1,1
157035,74079,19,0,1
72367781,161,0,1,1
158516,73387,19,0,1
72366619,161,0,1,1
147275,78988,20,0,1
72362321,161,0,1,1
149621,77750,20,0,1
72360387,161,0,1,1
149592,77765,20,0,1
72359428,161,0,1,1
139413,83443,22,0,1
72358113,161,0,1,1
564662,20602,5,0,1
71886063,162,0,1,1
564679,20601,5,0,1
71884488,162,0,1,1
887430,13109,3,0,1
71548162,163,0,1,1
887423,13109,3,0,1
71548585,163,0,1,1
887582,13106,3,0,1
71547614,163,0,1,1
895463,12991,3,0,1
71541478,163,0,1,1
896903,12970,3,0,1
71539805,163,0,1,1
911283,12766,3,0,1
71527893,163,0,1,1
912775,12745,3,0,1
71526146,163,0,1,1
930866,12497,3,0,1
71445594,163,0,1,1
927087,12548,3,0,1
71432917,163,0,1,1
927134,12547,3,0,1
71431947,163,0,1,1
929319,12518,3,0,1
71431000,163,0,1,1
71430158,163,0,1,1
929357,12517,3,0,1
71474726,163,0,1,1
914484,12721,3,0,1
71468679,163,0,1,1
914655,12718,3,0,1
71468071,163,0,1,1
914618,12719,3,0,1
72291089,161,0,1,1
914615,12719,3,0,1
72290124,161,0,1,1
540315,21530,6,0,1
447223,26012,7,0,1
447193,26013,7,0,1
127112,91518,24,0,1
72277984,161,0,1,1
127344,91351,24,0,1
72275993,161,0,1,1
127515,91228,24,0,1
72274985,161,0,1,1
127459,91269,24,0,1
72812949,160,0,1,1
112036,103833,27,0,1
72812528,160,0,1,1
96917,120031,31,0,1
72805013,160,0,1,1
96708,120290,31,0,1
72807216,160,0,1,1
33762,344381,89,0,1
72796538,160,0,1,1
822101,14150,4,0,1
71999668,162,0,1,1
860433,13527,5,0,1
71960559,162,0,1,1
860565,13518,3,0,1
71960936,162,0,1,1
860453,13520,3,0,1
71960163,162,0,1,1
860426,13520,3,0,1
72030424,162,0,1,1
860278,13522,3,0,1
72029693,162,0,1,1
860094,13525,3,0,1
72029068,162,0,1,1
859904,13528,3,0,1
72337625,161,0,1,1
859813,13530,3,0,1
72341315,161,0,1,1
874317,13298,3,0,1
72313737,161,0,1,1
881416,13191,3,0,1
72304396,161,0,1,1
881840,13185,3,0,1
72304918,161,0,1,1
881781,13186,3,0,1
72305088,161,0,1,1
868104,13400,3,0,1
72297072,161,0,1,1
868268,13398,3,0,1
72296510,161,0,1,1
868463,13395,3,0,1
868716,13391,3,0,1
868714,13391,3,0,1
